County Name,Station Name,OIS #,Station Address,Phone Number,Inspects Passenger Cars and Light trucks,Inspects Medium Trucks,Inspects Heavy Trucks,Inspects Motorcycles,"Inspects Light Trailers Less Than 10,000 lbs or less","Inspects Heavy Trailers over 10,000 lbs."
LANCASTER,Steely'S Towing,D852,"494 S 9TH ST , AKRON PA 17501",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Steffys Garage Inc,5201,"235 W MAIN ST , LEOLA PA 17540-1754",717-656-6065,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Sterling'S Service Center,DE19,"4352 OREGON PIKE , EPHRATA PA 17522",717-859-2778,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Stevens Auto Body And Repair Llc,ED47,"301 E LIBERTY ST BLDG 7 , LANCASTER PA 17602-1935",717-690-2703,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Steves Automotive Technologies,BY76,"1027 DILLERVILLE RD STE 16 , LANCASTER PA 17603-2647",717-330-0041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Stoltzfus Auto Sales Llc,K447,"2462 NEW HOLLAND PIKE , LANCASTER PA 17601",717-656-9131,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Stoltzfus R Vs Inc.,T15,"RR 272 PO BOX 564, ADAMSTOWN PA 19501-0564",717-484-4344,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Stonemill Garage,KE42,"243 MILLER ROAD , AKRON PA 17501",717-733-3882,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
LANCASTER,Stoney Ledge Auto Sales Llc,DA73,"2034 W MAIN STREET , EPHRATA PA 17522",717-733-7569,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,"Strasburg Auto & Cycle, Inc.",5477,"223 N DECATUR ST , STRASBURG PA 17579-1464",717-687-8767,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LANCASTER,Strasburg Pike Auto Center Llc,CH75,"132 STRASBURG PIKE , LANCASTER PA 17602-1324",717-397-5006,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
LANCASTER,Sturdy Built Mfg. Llc,KQ18,"260 S MUDDY CREEK RD , DENVER PA 17517-9637",717-335-3030,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LANCASTER,Sun Hill Auto Repair Llc,BR56,"157 E SUNHILL RD , MANHEIM PA 17545-9708",717-665-1312,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
LANCASTER,Sunrise Transport Inc.,3533,"400 WABASH RD , EPHRATA PA 17522-9100",717-721-2800,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
LANCASTER,Supreme Auto Specialists Llc,KJ86,"713 N CHERRY ST , LANCASTER PA 17602-2001",717-869-4094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Susquehanna  East  Inc,AY54,"150 LANCASTER PIKE S , WILLOW STREET PA 17584-9731",717-786-7331,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LANCASTER,Susquehanna Truck Service Inc,T954,"848 LANCASTER PIKE , QUARRYVILLE PA 17566-9737",717-284-3760,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Swedish Motors Inc,1230,"7 N DECATUR ST , MARIETTA PA 17547-1005",717-426-2202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Synergy Service Center Llc,AU09,"60 W MAIN ST , STRASBURG PA 17579-1517",717-687-7701,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,T And A Automotive Llc,ED80,"223 W MAIN ST , LEOLA PA 17540-2225",717-656-9312,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Team Rahal Of Mechanicsburg Llc,CK15,"4251 OREGON PIKE , EPHRATA PA 17522-9450",717-803-2100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Technical Performance Auto Llc,BT80,"600 N MARKET ST , ELIZABETHTOWN PA 17022",717-367-1629,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LANCASTER,Temple Salvage Yard,AD91,"2681 NOBLE RD , QUARRYVILLE PA 17566",717-529-0906,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
LANCASTER,Terre Hill Silo Co Inc,B617,"485 WEAVER LAND VLY RD , TERRE HILL PA 17581",717-445-3100,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,The Car Shop Of Manheim Inc,2695,"154 AUCTION RD , MANHEIM PA 17545-9743",717-665-9181,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,The Murry'S Company,1523,"750 ENTERPRISE WAY , LANCASTER PA 17601",--,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
LANCASTER,The Recon Store Inc,EG66,"1254 MANHEIM PIKE , LANCASTER PA 17601-3122",717-393-9133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,"The Tire Mart, Inc",FO04,"14 W MAIN ST , MOUNT JOY PA 17552-1312",717-215-1173,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LANCASTER,The Trailer Shoppe Llc,AF29,"171 NAPIERVILLE RD , EPHRATA PA 17522-9290",717-556-8452,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Three Ring Llc,CS52,"740 NOTTINGHAM RD UNIT D , PEACH BOTTOM PA 17563-9536",717-715-4585,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
LANCASTER,Titan Auto Service Llc,BZ02,"540 3RD ST , LANCASTER PA 17603-5174",717-945-7993,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Tomlinsn Bombrgr Lwn/ Lndsc/Inc,DB29,"3055 YELLOW GOOSE RD , LANCASTER PA 17601",717-399-1991,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
LANCASTER,Tommys Auto Repair Llc,BL28,"899 NEW HOLLAND AVENUE , LANCASTER PA 17601",717-735-1970,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Toms Auto Center Llc,E714,"902 E MAIN ST , MOUNT JOY PA 17552-9320",717-492-8266,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LANCASTER,Tony'S Truck  And  Trailer Repair  Llc,BU42,"5 W WILLOW RD , WILLOW STREET PA 17584-9701",717-917-0516,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Town & Country Service Center,AN25,"953 BEAM RD , DENVER PA 17517",717-445-6726,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
LANCASTER,Trailer Tech Parts&Service Inc,B797,"11 SITE RD , LEOLA PA 17540-1848",717-656-4268,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
LANCASTER,Trans Equipment Company Llc,AJ74,"4423 OREGON PIKE , EPHRATA PA 17522-9495",717-859-2095,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
LANCASTER,Trostle Hill Garage Llc,ES03,"1628 READING RD , MOHNTON PA 19540-9411",717-587-3501,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,T & S Auto Repair,X9,"8102 ELIZABETHOWN RD , ELIZABETHTOWN PA 17022",717-367-3859,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Turner Automotive New Holland,351,"612 E MAIN ST , NEW HOLLAND PA 17557-1425",717-354-4451,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LANCASTER,Twin Pine Ford Inc,KQ41,"620 N READING RD , EPHRATA PA 17522-8406",717-733-3673,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Twin Pine Ford Inc.,AG35,"620 N READING RD STE A , EPHRATA PA 17522-8406",717-951-0214,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LANCASTER,Utility Keystone Trlr Sales In,867,"1976 AUCTION RD , MANHEIM PA 17545-9159",717-492-2604,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
LANCASTER,Valley  View Auto Center Llc,K34,"1736 W MAIN ST , EPHRATA PA 17522-1105",717-738-3327,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Vb  Motors  Llc,BU62,"3430 DIVISION HWY , NEW HOLLAND PA 17557-9663",717-351-7020,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LANCASTER,Waltman'S Auto,EB72,"7 CONOWINGO RD , QUARRYVILLE PA 17566",717-786-5044,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
LANCASTER,Waltz Sales Llc,KT24,"5298 LINCOLN HWY , GAP PA 17527-9428",717-442-8035,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
LANCASTER,Warner Holdings Llc,AZ25,"2345 RIVER RD , WASHINGTON BORO PA 17582-9711",717-872-6423,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
LANCASTER,Warwick Autopark Llc.,A229,"700 FURNACE HILLS PIKE , LITITZ PA 17543-7954",717-625-3500,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Wayne C. Buckwalter Enterprises Inc,0557,"315 S BRIDGE ST , CHRISTIANA PA 17509-1709",610-593-6362,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Way Service Centers Llc,CV04,"107 PITNEY RD , LANCASTER PA 17602-2615",717-299-2039,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Weaver Autos Service Center Llc,CS43,"123 E CHURCH ST , STEVENS PA 17578-9529",717-335-1775,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LANCASTER,Weavers Garage,D568,"533 E NEWPORT RD , LITITZ PA 17543-8814",717-626-7177,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
LANCASTER,Weaver Superior Walls Llc,CV52,"14 PLEASANT VALLEY DRIVE , EPHRATA PA 17522",717-733-4823,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Weaver Transport Llc,H893,"783 NORTH READING RD , EPHRATA PA 17522",717-738-1873,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
LANCASTER,Wensel'S Truck & Trailer Repair Llc,EV89,"212 BUCKY DR , LITITZ PA 17543-7695",161-056-8853,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Wilson'S  Specialties Llc,C051,"8 FOUR PINES RD , QUARRYVILLE PA 17566-9739",717-923-0475,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LANCASTER,Wissler Motors Inc,5178,"1205 W MAIN ST , MOUNT JOY PA 17552-9599",717-653-2091,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LANCASTER,Wisslers Service,M541,"1034 N LIME ST , LANCASTER PA 17602-1917",717-392-0851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Witman Automotive Service,3443,"103 WHITE OAK RD , NEW HOLLAND PA 17557-8300",717-354-7895,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Witmer Automotive Service Inc,1837,"1305 S COLEBROOK RD , MANHEIM PA 17545-8661",717-898-7812,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
LANCASTER,Witmers Automotive Llc,T848,"503 N FARMERSVILLE RD , EPHRATA PA 17522-8726",717-859-1078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Woerth Motor Co,2741,"157 PINE CREEK DR , GAP PA 17527-9494",717-529-2882,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LANCASTER,Wolfes Auto Service,1555,"3063 LEBANON RD , MANHEIM PA 17545-8941",717-665-7592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Wood Corner Garage Inc,L028,"275 WOOD CORNER RD , LITITZ PA 17543",717-733-6696,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Wrenchright Llc,FD64,"2325 S MARKET ST (REAR), ELIZABETHTOWN PA 17022-9793",602-350-4003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Wybles Tune Up Shop,L597,"864 W MAIN STREET , NEW HOLLAND PA 17557",717-278-6015,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Zajac'S Towing,L426,"3 WEST WOODS DRIVE , LITITZ PA 17543",717-627-7884,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Zayne Auto Services Inc,EU74,"1924G W MAIN ST , EPHRATA PA 17522-1111",717-863-9800,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LANCASTER,Zb Auto Repair Llc,EO51,"109 ANDREWS WAY , MOHNTON PA 19540-8909",570-217-6001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LANCASTER,Zimmerman Truck Service,KC12,"786 GLENWOOD DR , EPHRATA PA 17522-9357",717-733-8330,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LANCASTER,Zs Ventures Llc,CB62,"234 W FULTON ST , EPHRATA PA 17522-1901",717-587-2288,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LAWRENCE,Aces Car Care,BL72,"510  MONTGOMERY AVENUE , NEW CASTLE PA 16102",724-658-5588,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Adams Inspection & Mechanic Service,M266,"1378 NASHUA RD , NEW CASTLE PA 16105-3502",724-724-6524,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Advance Auto & Diesel,AL58,"11 MAHONING AVE , NEW CASTLE PA 16102-1331",724-730-0737,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LAWRENCE,Alborn Tire Sales,DU69,"327 LAWRENCE AVE , ELLWOOD CITY PA 16117-1996",724-752-1411,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Allied Coord. Trans. Srv. Inc.,KC37,"701 N MERCER ST , NEW CASTLE PA 16101-2332",724-674-6388,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LAWRENCE,Area Fleet Service Llc,EF09,"1060 BUTLER AVE , NEW CASTLE PA 16101-4247",724-656-9061,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,A Wagner Auto Repair,T717,"713 N CROTON AVE , NEW CASTLE PA 16101-2553",724-656-1374,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Bdk Truck & Trailer Inc.,P780,"511 MONTGOMERY AVE , NEW CASTLE PA 16102-1111",724-658-6692,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LAWRENCE,Beatrice Ewing Park Svc Llc,4923,"330 SIMS ST , ELLWOOD CITY PA 16117-3825",724-752-2511,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Beaver Dam Auto Repair,M565,"1754 BEAVER DAM RD , ENON VALLEY PA 16120-4502",724-336-2406,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
LAWRENCE,Boughters Automotive Ser.Llc,P474,"401 S CASCADE ST , NEW CASTLE PA 16101-3338",724-656-5669,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
LAWRENCE,Bud'S Quick Stop Llc,FN72,"209 STUDEBAKER RD , PORTERSVILLE PA 16051-4017",724-714-4252,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Carbone Enterprises Inc,3397,"1215 W STATE ST , NEW CASTLE PA 16101-2070",724-657-1215,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,Car Connection Inc,N809,"2757 W STATE ST , NEW CASTLE PA 16101-8669",724-704-8420,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LAWRENCE,Carl'S Tire & Auto Repair,KQ19,"844 E WASHINGTON ST , NEW CASTLE PA 16101-4505",724-923-9477,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
LAWRENCE,Chuck Glenn Repair Service Inc,235,"2389 MOORES CORNER RD , VOLANT PA 16156-6401",724-530-7458,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,C Isaac Automotive & Maint,7484,"1005 S MILL ST , NEW CASTLE PA 16101-4717",724-652-9706,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LAWRENCE,"Covelli Transmission & Auto, Inc.",CC94,"1025 S MILL ST , NEW CASTLE PA 16101-4717",724-498-9705,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LAWRENCE,Cravens Auto Service,6091,"2061 BENJAMIN FRANKLIN PKWY , NEW CASTLE PA 16101-8709",724-658-7955,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
LAWRENCE,C. Sagers Automotive Llc,CU53,"177 SAGERS AUTOMOTIVE LN , NEW CASTLE PA 16101-8139",724-924-0104,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Dan'S Auto Body And Repair,EQ60,"130 W LONG AVE , NEW CASTLE PA 16101-4823",724-657-3647,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Dels Garage Inc,2903,"2207 W WASHINGTON ST , NEW CASTLE PA 16101-1148",724-654-2711,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LAWRENCE,Diehl Automotive Of Ellwood City Llc,FI07,"812 BEAVER AVE , ELLWOOD CITY PA 16117-1939",724-758-4500,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Dominicks Auto Service,CG36,"302 N LIBERTY ST , NEW CASTLE PA 16102-1834",724-202-6637,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Duncan'S Garage,FI64,"3309 FREW MILL ROAD , NEW CASTLE PA 16101",724-924-2753,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Ed & Jerry'S Auto Service,L743,"275 N MARKET ST , NEW WILMINGTON PA 16142-1138",724-946-8691,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LAWRENCE,Ed'S Automotive Express Llc,AS77,"305 SAMPSON ST , NEW CASTLE PA 16101-2051",724-598-7711,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,First Student Inc,EY94,"905 SAMPSON ST , NEW CASTLE PA 16101-8911",724-652-1991,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
LAWRENCE,Fitzgeralds Auto Service,BX88,"4665 HILLSVILLE RD , PULASKI PA 16143-2217",724-654-4524,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Flynns Tire & Auto Service,8051,"2401 WILMINGTON RD , NEW CASTLE PA 16105-1938",724-658-9043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Franks H D Parts,A28,"718 PORTERSVILLE RD , ELLWOOD CITY PA 16117-2721",724-752-3320,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
LAWRENCE,Full Thrttl Pfmce Sales & Serv,DP66,"271 PETERSBURG RD , ENON VALLEY PA 16120-1423",724-730-3377,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
LAWRENCE,George'S Automotive Elect Inc,EA44,"2614 NEW BUTLER RD , NEW CASTLE PA 16101-3227",724-658-0998,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LAWRENCE,G O Crivelli Automotive Inc,5734,"3223 WILMINGTON RD , NEW CASTLE PA 16105-1133",724-654-7741,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Grahams Tire And Auto Repair Llc,BP64,"1701 HIGHLAND AVE , NEW CASTLE PA 16105-2659",724-730-9070,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Gwin Brothers Transport Inc,KG80,"915 MOUNT JACKSON RD , NEW CASTLE PA 16102-2417",724-667-7556,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LAWRENCE,Harbor Truck & Trailer Company,CG56,"4122 PULASKI RD , NEW CASTLE PA 16101-8738",724-654-2910,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LAWRENCE,Harding'S Tire & Service Llc,X442,"3159 NEW BUTLER RD , NEW CASTLE PA 16101-3236",724-924-2299,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,Hermans Garage,201,"1614 E POLAND AVE , NEW CASTLE PA 16102-2838",724-667-8638,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,H & H Tire,9955,"420 BELL AVE , ELLWOOD CITY PA 16117-1910",724-758-6490,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LAWRENCE,Hogie'S Motorcycle Repair,EK25,"2828 PRINCETON RD , NEW CASTLE PA 16101-7844",724-333-7252,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LAWRENCE,Huffman'S Auto Repair,BX41,"421 E LONG AVE , NEW CASTLE PA 16101-4809",724-656-0033,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Jacob'S Towing& Service Inc,AZ16,"1121 GRANDVIEW AVE , NEW CASTLE PA 16101-4243",724-656-8774,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LAWRENCE,Jerrys Auto Service,6464,"3149 BENJAMIN FRANKLIN HWY , EDINBURG PA 16116-4711",724-658-9891,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
LAWRENCE,Jims Auto Service,045,"OLD STATE RD  R D 5 , NEW CASTLE PA 16105",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Joes Garage,T947,"1418 14TH ST , WEST PITTSBURG PA 16160-1027",724-535-0565,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LAWRENCE,John'S Truck Service,CD50,"3408 PERRY HWY , NEW CASTLE PA 16101-8450",724-202-7654,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,Kings Repair Llc,CX34,"117 STATE ROUTE 18 STE E , NEW CASTLE PA 16105-3821",724-944-1596,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Krummert Automotive Llc,DT59,"3906 ELLWOOD RD , NEW CASTLE PA 16101-6576",724-924-2197,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Lawrence Auto Body,B842,"3824 US 422 , PULASKI PA 16143",724-964-8236,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,L&W Performance Llc,FC59,"511 HIGHLAND AVE , NEW CASTLE PA 16101-2489",724-730-5710,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Matus Service Station,6154,"2754 OLD ROUTE 18 , WAMPUM PA 16157-3714",724-535-4679,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
LAWRENCE,Mazzant'S Mechanical,N150,"515 GOLF AVE , ELLWOOD CITY PA 16117-2571",724-201-0986,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LAWRENCE,Mccanns Auto Service,2618,"2104 MARION AVE , NEW CASTLE PA 16105-2326",724-658-1162,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
LAWRENCE,Mcconnell Incorperated,E210,"1717 WILMINGTON AVE , NEW CASTLE PA 16105",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Mccree Tire & Wheel Alignment,L628,"276 OVERLOOK DR , HILLSVILLE PA 16132-1020",330-770-6062,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,Mike'S Car Care,1655,"2469 BENJAMIN FRANKLIN HWY , EDINBURG PA 16116-4515",724-652-6244,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,Mike Stewarts Repair,DC24,"1108 WILSON ST , ELLWOOD CITY PA 16117-1542",724-714-4712,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,M & K Trailer Repair Llc,CM13,"5138 OLD PITTSBURGH RD , NEW CASTLE PA 16101-6750",724-333-2859,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,Napleton'S Ellwood Motors Inc,ER43,"1000 LAWRENCE AVE , ELLWOOD CITY PA 16117-1852",724-752-4000,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LAWRENCE,Nate August Llc,KE38,"3240 BENJAMIN FRANKLIN HWY , EDINBURG PA 16116-3614",724-462-1445,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,New Castle Harley Davidson Inc,J166,"4655 US 422 , NEW CASTLE PA 16101-9380",724-924-2310,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
LAWRENCE,Otis M Gates Auto Body,L180,"422 REAR CROTON AVE , NEW CASTLE PA 16101",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Painters Auto Service Inc,B606,"1409 WILMINGTON RD , NEW CASTLE PA 16105-2074",724-658-1220,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Palladinos Service,1857,"24 GROVE ST , NEW CASTLE PA 16101-3819",724-652-8151,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Phil Fitts Ford Inc,9728,"3250 WILMINGTON RD , NEW CASTLE PA 16105-1147",724-658-3521,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Pitzer'S Gulf Service,9271,"212 S NEW CASTLE ST , NEW WILMINGTON PA 16142-1433",724-946-2112,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Plotts Auto Service,AZ88,"3804 FRANCIS ST , NEW CASTLE PA 16101-1584",724-654-3640,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Point Springs & Drive Shaft Co,U774,"1001 HARBOR ST , NEW CASTLE PA 16101-8507",724-658-9076,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LAWRENCE,Premium Velocity Auto Llc,EI13,"3336 WILMINGTON RD , NEW CASTLE PA 16105-1039",724-654-6351,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,"Preston Family Automotive, Inc.",FD43,"1500 WILMINGTON RD , NEW CASTLE PA 16105-2052",724-654-7761,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LAWRENCE,Preston Honda,BJ22,"3249 WILMINGTON RD , NEW CASTLE PA 16105-1158",724-658-9755,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Preston Motors Inc,K561,"1500 WILMINGTON RD , NEW CASTLE PA 16105-2052",724-658-6500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Preston Rk Auto Inc,KB04,"3510 WILMINGTON RD , NEW CASTLE PA 16105-5510",724-698-2440,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LAWRENCE,Prime Storage Llc,EZ81,"4982 ROUTE 422 , PORTERSVILLE PA 16051-6131",724-368-4034,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LAWRENCE,Princeton Auto Repair,9795,"3068 CHURCH RD , NEW CASTLE PA 16101-8002",724-924-2232,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LAWRENCE,Reds Place For Car Care Llc,D246,"101 S NEW CASTLE ST , NEW WILMINGTON PA 16142-1430",724-946-8521,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,Rex'S Auto Repair Inc.,AW97,"124 NORTH ST , EDINBURG PA 16116-3704",724-856-3771,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAWRENCE,Ritchie'S Auto Repair,KA88,"481 E WASHINGTON ST , NEW CASTLE PA 16101-4088",724-202-7625,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LAWRENCE,R & R Inc Of Pa,N44,"3015 NEW BUTLER RD , NEW CASTLE PA 16101-3234",724-658-4594,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
